Stand Number,Stand Name,Waypoint,Lat,Lon,Date,Time (UTC),,,,,,,,,,,,,,,,,,,
01040434010006,Elk,Elk top 2,47.077587,-116.245547,2020-08-04,15:25,,,,,,,,,,,,,,,,,,,
01040434010006,Elk,Elk 4,47.077929,-116.246382,2020-08-04,15:28,,,,,,,,,,,,,,,,,,,
01040434010006,Elk,Elk 4,47.078224,-116.246541,2020-08-04,15:36,,,,,,,,,,,,,,,,,,,
01040434010006,Elk,Elk 2,47.075834,-116.245564,2020-08-04,16:01,,,,,,,,,,,,,,,,,,,
01040434010006,Elk,Elk top 4,47.075901,-116.244837,2020-08-04,16:01,,,,,,,,,,,,,,,,,,,
01040434010006,Elk,Elk 1,47.080814,-116.245598,2020-08-04,16:22,,,,,,,,,,,,,,,,,,,
01040434010006,Elk,Elk 5,47.079962,-116.245714,2020-08-04,16:29,,,,,,,,,,,,,,,,,,,
01040434010006,Elk,Elk park 2,47.070442,-116.24092,2020-08-04,16:38,,,,,,,,,,,,,,,,,,,
01040434010006,Elk,Elk 3,47.075723,-116.242507,2020-08-04,17:02,,,,,,,,,,,,,,,,,,,
01040434010001,Old,Old 3,47.05805,-116.235842,2020-08-04,17:32,,,,,,,,,,,,,,,,,,,
01040434010001,Old,Old 2,47.057215,-116.234344,2020-08-04,17:32,,,,,,,,,,,,,,,,,,,
01040434010001,Old,Old 5,47.057443,-116.235076,2020-08-04,17:32,,,,,,,,,,,,,,,,,,,
01040434010001,Old,Old park,47.05874,-116.236912,2020-08-04,17:32,,,,,,,,,,,,,,,,,,,
01040434010001,Old,Old 4,47.055741,-116.234425,2020-08-04,17:42,,,,,,,,,,,,,,,,,,,
01040434010001,Old,Old 1,47.056555,-116.236635,2020-08-04,17:53,,,,,,,,,,,,,,,,,,,
01040434010001,Old,Old 1,47.056486,-116.23632,2020-08-04,17:53,,,,,,,,,,,,,,,,,,,
01040263020042,Dam,Dam park,47.330332,-116.029694,2020-08-04,22:28,,,,,,,,,,,,,,,,,,,
01040263020042,Dam,Dam park,47.356868,-116.006428,2020-08-05,13:35,,,,,,,,,,,,,,,,,,,
01040263020045,Mz,Mz 1,47.356726,-115.981301,2020-08-05,14:59,,,,,,,,,,,,,,,,,,,
01040263020045,Mz,Mz 3,47.357117,-115.981789,2020-08-05,15:16,,,,,,,,,,,,,,,,,,,
01040263020045,Mz,Mz 3,47.357098,-115.981819,2020-08-05,15:16,,,,,,,,,,,,,,,,,,,
01040263020045,Mz,Mz 4,47.359382,-115.982032,2020-08-05,15:47,,,,,,,,,,,,,,,,,,,
01040263020045,Mz,Mz 2 3,47.35937,-115.982342,2020-08-05,15:49,,,,,,,,,,,,,,,,,,,
01040263020073,Mastadon,Mastadon entry,47.354827,-115.981015,2020-08-05,16:33,,,,,,,,,,,,,,,,,,,
01040263020073,Mastadon,Mastadon 3,47.354127,-115.980597,2020-08-05,16:44,,,,,,,,,,,,,,,,,,,
01040263020073,Mastadon,Mastadon 1,47.35518,-115.982512,2020-08-05,18:00,,,,,,,,,,,,,,,,,,,
01040219020009,Rocky,Rocky park,47.055998,-115.834951,2020-08-05,23:04,,,,,,,,,,,,,,,,,,,
01040219020009,Rocky,Rocky temp top,47.059122,-115.833198,2020-08-05,23:38,,,,,,,,,,,,,,,,,,,
01040202020015,Blick,Blick park,47.170218,-115.906895,2020-08-06,14:43,,,,,,,,,,,,,,,,,,,
01040202020015,Blick,Blick top 2,47.169939,-115.908372,2020-08-06,14:43,,,,,,,,,,,,,,,,,,,
01040202020015,Blick,Blick 5 2,47.1708,-115.908854,2020-08-06,14:43,,,,,,,,,,,,,,,,,,,
01040202020015,Blick,Blick 5,47.17053,-115.908667,2020-08-06,14:43,,,,,,,,,,,,,,,,,,,
01040202020015,Blick,Blick 3,47.171124,-115.905221,2020-08-06,15:15,,,,,,,,,,,,,,,,,,,
01040202020015,Blick,Blick 1,47.170894,-115.907422,2020-08-06,15:15,,,,,,,,,,,,,,,,,,,
01040202020015,Blick,Blick 2,47.171585,-115.908615,2020-08-06,15:15,,,,,,,,,,,,,,,,,,,
01040202020015,Blick,Blick 4,47.171593,-115.909965,2020-08-06,15:15,,,,,,,,,,,,,,,,,,,
01040202020023,Wawa,Wawa top,47.178578,-115.892109,2020-08-06,15:42,,,,,,,,,,,,,,,,,,,
01040202020023,Wawa,Wawa 1,47.177984,-115.892408,2020-08-06,15:42,,,,,,,,,,,,,,,,,,,
01040202020023,Wawa,Wawa 4,47.177887,-115.893205,2020-08-06,16:10,,,,,,,,,,,,,,,,,,,
01040202020023,Wawa,Wawa 4,47.177383,-115.893298,2020-08-06,16:10,,,,,,,,,,,,,,,,,,,
01040202020023,Wawa,Wawa 4,47.177664,-115.893152,2020-08-06,16:10,,,,,,,,,,,,,,,,,,,
01040202020023,Wawa,Wawa 3,47.177258,-115.893114,2020-08-06,16:10,,,,,,,,,,,,,,,,,,,
01040202020023,Wawa,Wawa 2,47.17831,-115.894938,2020-08-06,16:10,,,,,,,,,,,,,,,,,,,
01040201020002,Alick,Alick park,47.156436,-115.87817,2020-08-06,17:14,,,,,,,,,,,,,,,,,,,
01040201020002,Alick,Alick 3,47.156912,-115.880937,2020-08-06,17:22,,,,,,,,,,,,,,,,,,,
01040201020002,Alick,Alick 1,47.156334,-115.880059,2020-08-06,17:22,,,,,,,,,,,,,,,,,,,
01040201020002,Alick,Alick 1 center,47.156672,-115.880097,2020-08-06,17:22,,,,,,,,,,,,,,,,,,,
01040201020002,Alick,Alick top 2,47.158662,-115.879984,2020-08-06,17:39,,,,,,,,,,,,,,,,,,,
01040201020002,Alick,Alick 4,47.158649,-115.880698,2020-08-06,17:39,,,,,,,,,,,,,,,,,,,
01040201020002,Alick,Alick 2,47.159634,-115.879732,2020-08-06,17:46,,,,,,,,,,,,,,,,,,,
01040201020001,Lick,lick 2,47.16271,-115.871389,2020-08-06,18:15,,,,,,,,,,,,,,,,,,,
01040201020001,Lick,lick 3,47.162679,-115.871675,2020-08-06,18:16,,,,,,,,,,,,,,,,,,,
01040201020001,Lick,lick 3,47.162713,-115.87179,2020-08-06,18:16,,,,,,,,,,,,,,,,,,,
01040201020001,Lick,lick 4,47.162903,-115.870666,2020-08-06,18:24,,,,,,,,,,,,,,,,,,,
01040201020001,Lick,lick 5,47.162364,-115.874476,2020-08-06,18:25,,,,,,,,,,,,,,,,,,,
01040201020001,Lick,lick 1,47.161993,-115.875226,2020-08-06,18:33,,,,,,,,,,,,,,,,,,,
01040201020001,Lick,lick 1,47.161672,-115.875215,2020-08-06,18:33,,,,,,,,,,,,,,,,,,,
01040201020001,Lick,lick top1 temp,47.162515,-115.874827,2020-08-06,18:33,,,,,,,,,,,,,,,,,,,
01040208020005,Dunce,Dunce park,47.147339,-115.645304,2020-08-06,20:18,,,,,,,,,,,,,,,,,,,
01040208020005,Dunce,Dunce 4,47.147912,-115.646388,2020-08-06,20:22,,,,,,,,,,,,,,,,,,,
01040208020005,Dunce,Dunce 2,47.148144,-115.645773,2020-08-06,20:28,,,,,,,,,,,,,,,,,,,
01040208020005,Dunce,Dunce 1,47.148524,-115.646317,2020-08-06,20:36,,,,,,,,,,,,,,,,,,,
01040208020005,Dunce,Dunce 3,47.148578,-115.646749,2020-08-06,20:36,,,,,,,,,,,,,,,,,,,
01040246010023,CSiam,Csiam park,47.168289,-115.490396,2020-08-06,22:21,,,,,,,,,,,,,,,,,,,
01040246010024,CSiam,Csiam 1,47.167337,-115.490271,2020-08-06,22:24,,,,,,,,,,,,,,,,,,,
01040246010025,CSiam,Csiam 2,47.168125,-115.491273,2020-08-06,22:36,,,,,,,,,,,,,,,,,,,
01040246010026,CSiam,Csiam 3,47.167529,-115.491205,2020-08-06,22:39,,,,,,,,,,,,,,,,,,,
01040246010027,CSiam,Csiam 4,47.168312,-115.493982,2020-08-06,22:50,,,,,,,,,,,,,,,,,,,
01040272020006,BSiam,Bsiam 1,47.166081,-115.462938,2020-08-07,15:05,,,,,,,,,,,,,,,,,,,
01040272030010,ASiam,Asiam 4,47.170746,-115.474505,2020-08-07,16:00,,,,,,,,,,,,,,,,,,,
01040272030010,ASiam,Asiam 4,47.170789,-115.474592,2020-08-07,16:00,,,,,,,,,,,,,,,,,,,
01040272030010,ASiam,Asiam 4,47.17067,-115.474569,2020-08-07,16:03,,,,,,,,,,,,,,,,,,,
01040272030010,ASiam,Asiam 4,47.170712,-115.474536,2020-08-07,16:03,,,,,,,,,,,,,,,,,,,
01040272030010,ASiam,Asiam 4 center,47.170643,-115.474838,2020-08-07,16:12,,,,,,,,,,,,,,,,,,,
01040272030010,ASiam,Asiam 2 center,47.171119,-115.475781,2020-08-07,16:39,,,,,,,,,,,,,,,,,,,
01040272030010,ASiam,Asiam 2 center,47.171254,-115.475717,2020-08-07,16:39,,,,,,,,,,,,,,,,,,,
01050335030003,Independence Creek,Independence car,46.793225,-115.133041,2020-08-19,17:03,,,,,,,,,,,,,,,,,,,
01050335030003,Independence Creek,Ictop,46.789707,-115.127487,2020-08-19,17:27,,,,,,,,,,,,,,,,,,,
01050335030003,Independence Creek,Icc1p3,46.789234,-115.130245,2020-08-19,17:39,,,,,,,,,,,,,,,,,,,
01050335030003,Independence Creek,Icc1p3 2,46.788931,-115.130454,2020-08-19,17:49,,,,,,,,,,,,,,,,,,,
01050335030003,Independence Creek,Icc1p2,46.789301,-115.130604,2020-08-19,17:49,,,,,,,,,,,,,,,,,,,
01050335030003,Independence Creek,Icc2p3,46.790692,-115.131772,2020-08-19,17:58,,,,,,,,,,,,,,,,,,,
01050335030003,Independence Creek,Icc2p2,46.790721,-115.132124,2020-08-19,18:14,,,,,,,,,,,,,,,,,,,
01050335030003,Independence Creek,Icc1p1,46.789335,-115.130858,2020-08-19,18:33,,,,,,,,,,,,,,,,,,,
01050336020029,WFO,Wfocar 2,46.8092,-115.108895,2020-08-19,20:44,,,,,,,,,,,,,,,,,,,
01050336020029,WFO,Wfocar,46.809544,-115.109367,2020-08-19,20:44,,,,,,,,,,,,,,,,,,,
01050336020029,WFO,Wfocar 3,46.809207,-115.108851,2020-08-19,20:44,,,,,,,,,,,,,,,,,,,
01050336020029,WFO,Wfotop,46.809354,-115.108395,2020-08-19,20:56,,,,,,,,,,,,,,,,,,,
01050336020029,WFO,Wfotop 2,46.809312,-115.108394,2020-08-19,21:01,,,,,,,,,,,,,,,,,,,
01050336020029,WFO,Wfoc2,46.81011,-115.104653,2020-08-19,21:13,,,,,,,,,,,,,,,,,,,
01050336020029,WFO,Wfoc2 2,46.810049,-115.104628,2020-08-19,21:13,,,,,,,,,,,,,,,,,,,
01050336020029,WFO,Wfoc3,46.808939,-115.102558,2020-08-19,21:25,,,,,,,,,,,,,,,,,,,
01050336020029,WFO,Wfoc4p1,46.809886,-115.100963,2020-08-19,21:55,,,,,,,,,,,,,,,,,,,
01050336020029,WFO,Wfoc1p,46.80818,-115.106089,2020-08-19,23:46,,,,,,,,,,,,,,,,,,,
01050336020029,WFO,Wfoc1p 2,46.808279,-115.106104,2020-08-19,23:46,,,,,,,,,,,,,,,,,,,
01050336050001,Laundry Creek,Laundry car,46.784618,-115.044801,2020-08-20,14:35,,,,,,,,,,,,,,,,,,,
01050336050001,Laundry Creek,Laundry car,46.784771,-115.044991,2020-08-20,14:43,,,,,,,,,,,,,,,,,,,
01050336050001,Laundry Creek,Laundryc1p3,46.785185,-115.052957,2020-08-20,15:42,,,,,,,,,,,,,,,,,,,
01050336050001,Laundry Creek,Laundryc1tr56,46.784877,-115.053322,2020-08-20,15:42,,,,,,,,,,,,,,,,,,,
01050336050001,Laundry Creek,Laundryc2tr21,46.78555,-115.051979,2020-08-20,15:42,,,,,,,,,,,,,,,,,,,
